id,community,alpha,beta
31,50,1.0,0.8
32,50,1.0,0.8
33,50,1.0,0.8
34,50,1.0,0.8
35,50,1.0,0.8
36,50,1.0,0.8
37,50,1.0,0.8
38,50,1.0,0.8
39,50,1.0,0.8
40,50,1.0,0.8
41,79,1.0,0.8
42,79,1.0,0.8
43,55,1.0,0.8
44,72,1.0,0.8
45,66,1.0,0.8
46,77,1.0,0.8
47,50,1.0,0.8
48,50,1.0,0.8
49,71,1.0,0.8
50,71,1.0,0.8
51,76,1.0,0.8
52,54,1.0,0.8
53,54,1.0,0.8
54,51,1.0,0.8
55,51,1.0,0.8
56,51,1.0,0.8
57,51,1.0,0.8
58,51,1.0,0.8
59,51,1.0,0.8
60,54,1.0,0.8
61,54,1.0,0.8
62,79,1.0,0.8
63,51,1.0,0.8
64,79,1.0,0.8
65,76,1.0,0.8
66,77,1.0,0.8
67,71,1.0,0.8
68,77,1.0,0.8
69,77,1.0,0.8
70,71,1.0,0.8
71,71,1.0,0.8
72,59,1.0,0.8
73,72,1.0,0.8
74,72,1.0,0.8
75,50,1.0,0.8
76,50,1.0,0.8
77,67,1.0,0.8
78,67,1.0,0.8
79,79,1.0,0.8
80,79,1.0,0.8
81,79,1.0,0.8
82,79,1.0,0.8
83,79,1.0,0.8
84,79,1.0,0.8
85,72,1.0,0.8
86,79,1.0,0.8
87,79,1.0,0.8
88,51,1.0,0.8
89,51,1.0,0.8
90,77,1.0,0.8
91,66,1.0,0.8
92,72,1.0,0.8
93,79,1.0,0.8
94,74,1.0,0.8
95,74,1.0,0.8
96,79,1.0,0.8
97,51,1.0,0.8
98,51,1.0,0.8
99,51,1.0,0.8
100,51,1.0,0.8
101,51,1.0,0.8
102,51,1.0,0.8
103,54,1.0,0.8
104,54,1.0,0.8
105,79,1.0,0.8
106,79,1.0,0.8
107,79,1.0,0.8
108,77,1.0,0.8
109,46,1.0,0.8
110,68,1.0,0.8
111,68,1.0,0.8
112,71,1.0,0.8
113,50,1.0,0.8
114,79,1.0,0.8
115,79,1.0,0.8
116,50,1.0,0.8
117,51,1.0,0.8
118,72,1.0,0.8
119,50,1.0,0.8
120,71,1.0,0.8
121,79,1.0,0.8
122,54,1.0,0.8
123,50,1.0,0.8
124,51,1.0,0.8
125,51,1.0,0.8
126,51,1.0,0.8
127,72,1.0,0.8
128,79,1.0,0.8
129,79,1.0,0.8
130,76,1.0,0.8
131,51,1.0,0.8
132,51,1.0,0.8
133,79,1.0,0.8
134,67,1.0,0.8
135,50,1.0,0.8
136,50,1.0,0.8
137,51,1.0,0.8
138,51,1.0,0.8
139,66,1.0,0.8
140,66,1.0,0.8
141,55,1.0,0.8
142,79,1.0,0.8
143,79,1.0,0.8
144,71,1.0,0.8
145,79,1.0,0.8
146,72,1.0,0.8
147,79,1.0,0.8
148,54,1.0,0.8
149,54,1.0,0.8
150,54,1.0,0.8
151,50,1.0,0.8
152,79,1.0,0.8
153,79,1.0,0.8
154,79,1.0,0.8
155,79,1.0,0.8
156,54,1.0,0.8
157,54,1.0,0.8
158,68,1.0,0.8
159,68,1.0,0.8
160,79,1.0,0.8
161,55,1.0,0.8
162,79,1.0,0.8
163,79,1.0,0.8
164,66,1.0,0.8
165,50,1.0,0.8
166,79,1.0,0.8
167,76,1.0,0.8
168,76,1.0,0.8
169,79,1.0,0.8
170,79,1.0,0.8
171,50,1.0,0.8
172,76,1.0,0.8
173,79,1.0,0.8
174,51,1.0,0.8
175,70,1.0,0.8
176,76,1.0,0.8
177,54,1.0,0.8
178,54,1.0,0.8
179,54,1.0,0.8
180,76,1.0,0.8
181,54,1.0,0.8
182,54,1.0,0.8
183,79,1.0,0.8
184,79,1.0,0.8
185,51,1.0,0.8
186,72,1.0,0.8
187,79,1.0,0.8
188,77,1.0,0.8
189,77,1.0,0.8
190,77,1.0,0.8
191,54,1.0,0.8
192,70,1.0,0.8
193,70,1.0,0.8
194,51,1.0,0.8
195,51,1.0,0.8
196,74,1.0,0.8
197,74,1.0,0.8
198,74,1.0,0.8
199,74,1.0,0.8
200,74,1.0,0.8
201,74,1.0,0.8
202,74,1.0,0.8
203,76,1.0,0.8
204,74,1.0,0.8
205,74,1.0,0.8
206,74,1.0,0.8
207,74,1.0,0.8
208,51,1.0,0.8
209,79,1.0,0.8
210,79,1.0,0.8
211,79,1.0,0.8
212,79,1.0,0.8
213,55,1.0,0.8
214,76,1.0,0.8
215,72,1.0,0.8
216,66,1.0,0.8
217,71,1.0,0.8
218,72,1.0,0.8
219,54,1.0,0.8
220,67,1.0,0.8
221,72,1.0,0.8
222,72,1.0,0.8
223,72,1.0,0.8
224,72,1.0,0.8
225,72,1.0,0.8
226,79,1.0,0.8
227,72,1.0,0.8
228,77,1.0,0.8
229,50,1.0,0.8
230,77,1.0,0.8
231,76,1.0,0.8
232,76,1.0,0.8
233,79,1.0,0.8
234,68,1.0,0.8
235,68,1.0,0.8
236,68,1.0,0.8
237,68,1.0,0.8
238,68,1.0,0.8
239,70,1.0,0.8
240,68,1.0,0.8
241,68,1.0,0.8
242,68,1.0,0.8
243,68,1.0,0.8
244,68,1.0,0.8
245,50,1.0,0.8
246,55,1.0,0.8
247,55,1.0,0.8
248,72,1.0,0.8
249,79,1.0,0.8
250,54,1.0,0.8
251,50,1.0,0.8
252,51,1.0,0.8
253,77,1.0,0.8
254,79,1.0,0.8
255,79,1.0,0.8
256,79,1.0,0.8
257,76,1.0,0.8
258,79,1.0,0.8
259,72,1.0,0.8
260,72,1.0,0.8
261,50,1.0,0.8
262,54,1.0,0.8
263,50,1.0,0.8
264,55,1.0,0.8
265,55,1.0,0.8
266,55,1.0,0.8
267,55,1.0,0.8
268,72,1.0,0.8
269,79,1.0,0.8
270,74,1.0,0.8
271,51,1.0,0.8
272,66,1.0,0.8
273,66,1.0,0.8
274,66,1.0,0.8
275,76,1.0,0.8
276,74,1.0,0.8
277,76,1.0,0.8
278,76,1.0,0.8
279,55,1.0,0.8
280,79,1.0,0.8
281,51,1.0,0.8
282,79,1.0,0.8
283,79,1.0,0.8
284,76,1.0,0.8
285,51,1.0,0.8
286,51,1.0,0.8
287,77,1.0,0.8
288,72,1.0,0.8
289,76,1.0,0.8
290,79,1.0,0.8
291,76,1.0,0.8
292,76,1.0,0.8
293,55,1.0,0.8
294,76,1.0,0.8
295,54,1.0,0.8
296,54,1.0,0.8
297,72,1.0,0.8
298,72,1.0,0.8
299,77,1.0,0.8
300,79,1.0,0.8
301,79,1.0,0.8
302,51,1.0,0.8
303,79,1.0,0.8
304,51,1.0,0.8
305,51,1.0,0.8
306,79,1.0,0.8
307,72,1.0,0.8
308,79,1.0,0.8
309,72,1.0,0.8
310,72,1.0,0.8
311,72,1.0,0.8
312,72,1.0,0.8
313,72,1.0,0.8
314,72,1.0,0.8
315,73,1.0,0.8
316,72,1.0,0.8
317,72,1.0,0.8
318,50,1.0,0.8
319,68,1.0,0.8
320,54,1.0,0.8
321,54,1.0,0.8
322,66,1.0,0.8
323,51,1.0,0.8
324,55,1.0,0.8
325,72,1.0,0.8
326,79,1.0,0.8
327,72,1.0,0.8
328,66,1.0,0.8
329,79,1.0,0.8
330,65,1.0,0.8
331,72,1.0,0.8
332,55,1.0,0.8
333,79,1.0,0.8
334,66,1.0,0.8
335,66,1.0,0.8
336,50,1.0,0.8
337,50,1.0,0.8
338,50,1.0,0.8
339,50,1.0,0.8
340,79,1.0,0.8
341,77,1.0,0.8
342,54,1.0,0.8
343,54,1.0,0.8
344,54,1.0,0.8
345,54,1.0,0.8
346,76,1.0,0.8
347,54,1.0,0.8
348,58,1.0,0.8
349,77,1.0,0.8
350,54,1.0,0.8
351,54,1.0,0.8
352,54,1.0,0.8
353,51,1.0,0.8
354,51,1.0,0.8
355,79,1.0,0.8
356,79,1.0,0.8
357,79,1.0,0.8
358,55,1.0,0.8
359,55,1.0,0.8
360,55,1.0,0.8
361,50,1.0,0.8
362,77,1.0,0.8
363,79,1.0,0.8
364,71,1.0,0.8
365,79,1.0,0.8
366,79,1.0,0.8
367,79,1.0,0.8
368,54,1.0,0.8
369,63,1.0,0.8
370,50,1.0,0.8
371,79,1.0,0.8
372,79,1.0,0.8
373,79,1.0,0.8
374,55,1.0,0.8
375,79,1.0,0.8
376,54,1.0,0.8
377,54,1.0,0.8
378,54,1.0,0.8
379,54,1.0,0.8
380,54,1.0,0.8
381,54,1.0,0.8
382,48,1.0,0.8
383,58,1.0,0.8
384,54,1.0,0.8
385,54,1.0,0.8
386,54,1.0,0.8
387,54,1.0,0.8
388,54,1.0,0.8
389,54,1.0,0.8
390,54,1.0,0.8
391,54,1.0,0.8
392,54,1.0,0.8
393,54,1.0,0.8
394,54,1.0,0.8
395,54,1.0,0.8
396,54,1.0,0.8
397,54,1.0,0.8
398,48,1.0,0.8
399,76,1.0,0.8
400,72,1.0,0.8
401,76,1.0,0.8
402,65,1.0,0.8
403,76,1.0,0.8
404,79,1.0,0.8
405,79,1.0,0.8
406,55,1.0,0.8
407,55,1.0,0.8
408,51,1.0,0.8
409,79,1.0,0.8
410,51,1.0,0.8
411,51,1.0,0.8
412,51,1.0,0.8
413,76,1.0,0.8
414,68,1.0,0.8
415,35,1.0,0.8
416,21,1.0,0.8
417,50,1.0,0.8
418,77,1.0,0.8
419,79,1.0,0.8
420,79,1.0,0.8
421,55,1.0,0.8
422,79,1.0,0.8
423,50,1.0,0.8
424,79,1.0,0.8
425,76,1.0,0.8
426,76,1.0,0.8
427,79,1.0,0.8
428,66,1.0,0.8
429,66,1.0,0.8
430,55,1.0,0.8
431,71,1.0,0.8
432,55,1.0,0.8
433,71,1.0,0.8
434,79,1.0,0.8
435,71,1.0,0.8
436,44,1.0,0.8
437,50,1.0,0.8
438,50,1.0,0.8
439,23,1.0,0.8
440,76,1.0,0.8
441,55,1.0,0.8
442,50,1.0,0.8
443,50,1.0,0.8
444,50,1.0,0.8
445,72,1.0,0.8
446,66,1.0,0.8
447,66,1.0,0.8
448,66,1.0,0.8
449,6,1.0,0.8
450,76,1.0,0.8
451,55,1.0,0.8
452,55,1.0,0.8
453,79,1.0,0.8
454,73,1.0,0.8
455,50,1.0,0.8
456,45,1.0,0.8
457,76,1.0,0.8
458,76,1.0,0.8
459,72,1.0,0.8
460,79,1.0,0.8
461,66,1.0,0.8
462,77,1.0,0.8
463,49,1.0,0.8
464,79,1.0,0.8
465,73,1.0,0.8
466,55,1.0,0.8
467,77,1.0,0.8
468,72,1.0,0.8
469,66,1.0,0.8
470,50,1.0,0.8
471,73,1.0,0.8
472,61,1.0,0.8
473,79,1.0,0.8
474,79,1.0,0.8
475,82,1.0,0.8
476,74,1.0,0.8
477,66,1.0,0.8
478,77,1.0,0.8
479,58,1.0,0.8
480,77,1.0,0.8
481,51,1.0,0.8
482,76,1.0,0.8
483,76,1.0,0.8
484,67,1.0,0.8
485,50,1.0,0.8
486,79,1.0,0.8
487,55,1.0,0.8
488,55,1.0,0.8
489,79,1.0,0.8
490,79,1.0,0.8
491,50,1.0,0.8
492,79,1.0,0.8
493,76,1.0,0.8
494,79,1.0,0.8
495,79,1.0,0.8
496,55,1.0,0.8
497,67,1.0,0.8
498,55,1.0,0.8
499,55,1.0,0.8
500,55,1.0,0.8
501,55,1.0,0.8
502,55,1.0,0.8
503,55,1.0,0.8
504,55,1.0,0.8
505,55,1.0,0.8
506,55,1.0,0.8
507,65,1.0,0.8
508,77,1.0,0.8
509,77,1.0,0.8
510,55,1.0,0.8
511,67,1.0,0.8
512,35,1.0,0.8
513,79,1.0,0.8
514,66,1.0,0.8
515,76,1.0,0.8
516,74,1.0,0.8
517,74,1.0,0.8
518,79,1.0,0.8
519,73,1.0,0.8
520,51,1.0,0.8
521,65,1.0,0.8
522,23,1.0,0.8
523,67,1.0,0.8
524,40,1.0,0.8
525,55,1.0,0.8
526,76,1.0,0.8
527,50,1.0,0.8
528,67,1.0,0.8
529,55,1.0,0.8
530,73,1.0,0.8
531,79,1.0,0.8
532,70,1.0,0.8
533,79,1.0,0.8
534,52,1.0,0.8
535,54,1.0,0.8
536,73,1.0,0.8
537,54,1.0,0.8
538,67,1.0,0.8
539,67,1.0,0.8
540,71,1.0,0.8
541,66,1.0,0.8
542,76,1.0,0.8
543,76,1.0,0.8
544,76,1.0,0.8
545,50,1.0,0.8
546,79,1.0,0.8
547,50,1.0,0.8
548,79,1.0,0.8
549,77,1.0,0.8
550,77,1.0,0.8
551,67,1.0,0.8
552,51,1.0,0.8
553,66,1.0,0.8
554,65,1.0,0.8
555,55,1.0,0.8
556,50,1.0,0.8
557,74,1.0,0.8
558,55,1.0,0.8
559,65,1.0,0.8
560,72,1.0,0.8
561,56,1.0,0.8
562,76,1.0,0.8
563,67,1.0,0.8
564,51,1.0,0.8
565,55,1.0,0.8
566,55,1.0,0.8
567,35,1.0,0.8
568,76,1.0,0.8
569,55,1.0,0.8
570,55,1.0,0.8
571,51,1.0,0.8
572,76,1.0,0.8
573,55,1.0,0.8
574,47,1.0,0.8
575,54,1.0,0.8
576,67,1.0,0.8
577,68,1.0,0.8
578,11,1.0,0.8
579,66,1.0,0.8
580,11,1.0,0.8
581,67,1.0,0.8
582,77,1.0,0.8
583,81,1.0,0.8
584,61,1.0,0.8
585,74,1.0,0.8
586,70,1.0,0.8
587,70,1.0,0.8
588,50,1.0,0.8
589,77,1.0,0.8
590,50,1.0,0.8
591,73,1.0,0.8
592,66,1.0,0.8
593,74,1.0,0.8
594,65,1.0,0.8
595,29,1.0,0.8
596,46,1.0,0.8
597,72,1.0,0.8
598,63,1.0,0.8
599,68,1.0,0.8
600,74,1.0,0.8
601,79,1.0,0.8
602,55,1.0,0.8
603,38,1.0,0.8
604,70,1.0,0.8
605,46,1.0,0.8
606,37,1.0,0.8
607,77,1.0,0.8
608,55,1.0,0.8
609,47,1.0,0.8
610,70,1.0,0.8
611,74,1.0,0.8
612,79,1.0,0.8
613,65,1.0,0.8
614,44,1.0,0.8
615,79,1.0,0.8
616,46,1.0,0.8
617,52,1.0,0.8
618,51,1.0,0.8
619,69,1.0,0.8
620,23,1.0,0.8
621,76,1.0,0.8
622,2,1.0,0.8
623,74,1.0,0.8
624,66,1.0,0.8
625,62,1.0,0.8
626,81,1.0,0.8
627,73,1.0,0.8
628,61,1.0,0.8
629,61,1.0,0.8
630,22,1.0,0.8
631,44,1.0,0.8
632,45,1.0,0.8
633,18,1.0,0.8
634,6,1.0,0.8
635,51,1.0,0.8
636,49,1.0,0.8
637,22,1.0,0.8
638,66,1.0,0.8
639,59,1.0,0.8
640,51,1.0,0.8
641,66,1.0,0.8
642,72,1.0,0.8
643,71,1.0,0.8
644,73,1.0,0.8
645,69,1.0,0.8
646,47,1.0,0.8
647,71,1.0,0.8
648,41,1.0,0.8
649,71,1.0,0.8
650,80,1.0,0.8
651,66,1.0,0.8
652,60,1.0,0.8
653,25,1.0,0.8
654,79,1.0,0.8
655,50,1.0,0.8
656,54,1.0,0.8
657,34,1.0,0.8
658,36,1.0,0.8
659,3,1.0,0.8
660,13,1.0,0.8
661,55,1.0,0.8
662,51,1.0,0.8
663,67,1.0,0.8
664,76,1.0,0.8
665,70,1.0,0.8
666,55,1.0,0.8
667,77,1.0,0.8
668,12,1.0,0.8
669,64,1.0,0.8
670,34,1.0,0.8
671,77,1.0,0.8
672,55,1.0,0.8
673,10,1.0,0.8
674,55,1.0,0.8
675,1,1.0,0.8
676,44,1.0,0.8
677,25,1.0,0.8
678,66,1.0,0.8
679,67,1.0,0.8
680,27,1.0,0.8
681,54,1.0,0.8
682,21,1.0,0.8
683,68,1.0,0.8
684,39,1.0,0.8
685,51,1.0,0.8
686,50,1.0,0.8
687,51,1.0,0.8
688,3,1.0,0.8
689,23,1.0,0.8
690,77,1.0,0.8
691,38,1.0,0.8
692,19,1.0,0.8
693,61,1.0,0.8
694,73,1.0,0.8
695,72,1.0,0.8
696,68,1.0,0.8
697,52,1.0,0.8
698,51,1.0,0.8
699,55,1.0,0.8
700,55,1.0,0.8
701,53,1.0,0.8
702,9,1.0,0.8
703,36,1.0,0.8
704,49,1.0,0.8
705,52,1.0,0.8
706,67,1.0,0.8
707,55,1.0,0.8
708,51,1.0,0.8
709,35,1.0,0.8
710,72,1.0,0.8
711,81,1.0,0.8
712,44,1.0,0.8
713,16,1.0,0.8
714,76,1.0,0.8
715,61,1.0,0.8
716,28,1.0,0.8
717,65,1.0,0.8
718,64,1.0,0.8
719,54,1.0,0.8
720,55,1.0,0.8
721,46,1.0,0.8
722,46,1.0,0.8
723,67,1.0,0.8
724,53,1.0,0.8
725,50,1.0,0.8
726,73,1.0,0.8
727,60,1.0,0.8
728,71,1.0,0.8
729,55,1.0,0.8
730,67,1.0,0.8
731,33,1.0,0.8
732,7,1.0,0.8
733,51,1.0,0.8
734,54,1.0,0.8
735,66,1.0,0.8
736,61,1.0,0.8
737,9,1.0,0.8
738,51,1.0,0.8
739,59,1.0,0.8
740,61,1.0,0.8
741,50,1.0,0.8
742,21,1.0,0.8
743,16,1.0,0.8
744,16,1.0,0.8
745,60,1.0,0.8
746,41,1.0,0.8
747,77,1.0,0.8
748,77,1.0,0.8
749,52,1.0,0.8
750,8,1.0,0.8
751,50,1.0,0.8
752,63,1.0,0.8
753,50,1.0,0.8
754,55,1.0,0.8
755,40,1.0,0.8
756,72,1.0,0.8
757,45,1.0,0.8
758,71,1.0,0.8
759,82,1.0,0.8
760,47,1.0,0.8
761,23,1.0,0.8
762,19,1.0,0.8
763,28,1.0,0.8
764,71,1.0,0.8
765,55,1.0,0.8
766,23,1.0,0.8
767,63,1.0,0.8
768,51,1.0,0.8
769,71,1.0,0.8
770,12,1.0,0.8
771,71,1.0,0.8
772,11,1.0,0.8
773,10,1.0,0.8
774,7,1.0,0.8
775,30,1.0,0.8
776,74,1.0,0.8
777,67,1.0,0.8
778,46,1.0,0.8
779,35,1.0,0.8
780,26,1.0,0.8
781,48,1.0,0.8
782,71,1.0,0.8
783,68,1.0,0.8
784,25,1.0,0.8
785,49,1.0,0.8
786,76,1.0,0.8
787,38,1.0,0.8
788,6,1.0,0.8
789,76,1.0,0.8
790,4,1.0,0.8
791,64,1.0,0.8
792,37,1.0,0.8
793,65,1.0,0.8
794,3,1.0,0.8
795,5,1.0,0.8
796,49,1.0,0.8
797,63,1.0,0.8
798,81,1.0,0.8
799,64,1.0,0.8
800,62,1.0,0.8
801,57,1.0,0.8
802,59,1.0,0.8
803,70,1.0,0.8
804,55,1.0,0.8
805,44,1.0,0.8
806,47,1.0,0.8
807,46,1.0,0.8
808,7,1.0,0.8
809,51,1.0,0.8
810,72,1.0,0.8
811,50,1.0,0.8
812,51,1.0,0.8
813,76,1.0,0.8
814,48,1.0,0.8
815,70,1.0,0.8
816,50,1.0,0.8
817,61,1.0,0.8
818,71,1.0,0.8
819,69,1.0,0.8
820,79,1.0,0.8
821,45,1.0,0.8
822,74,1.0,0.8
823,55,1.0,0.8
824,4,1.0,0.8
825,48,1.0,0.8
826,70,1.0,0.8
827,17,1.0,0.8
828,68,1.0,0.8
829,67,1.0,0.8
830,17,1.0,0.8
831,2,1.0,0.8
832,70,1.0,0.8
833,71,1.0,0.8
834,24,1.0,0.8
835,74,1.0,0.8
836,58,1.0,0.8
837,9,1.0,0.8
838,9,1.0,0.8
839,9,1.0,0.8
840,76,1.0,0.8
841,54,1.0,0.8
842,10,1.0,0.8
843,56,1.0,0.8
844,16,1.0,0.8
845,51,1.0,0.8
846,15,1.0,0.8
847,50,1.0,0.8
848,16,1.0,0.8
849,66,1.0,0.8
850,21,1.0,0.8
851,54,1.0,0.8
852,49,1.0,0.8
853,43,1.0,0.8
854,68,1.0,0.8
855,55,1.0,0.8
856,55,1.0,0.8
857,35,1.0,0.8
858,32,1.0,0.8
859,51,1.0,0.8
860,50,1.0,0.8
861,22,1.0,0.8
862,15,1.0,0.8
863,32,1.0,0.8
864,26,1.0,0.8
865,70,1.0,0.8
866,10,1.0,0.8
867,59,1.0,0.8
868,75,1.0,0.8
869,48,1.0,0.8
870,23,1.0,0.8
871,29,1.0,0.8
872,54,1.0,0.8
873,22,1.0,0.8
874,49,1.0,0.8
875,8,1.0,0.8
876,21,1.0,0.8
877,73,1.0,0.8
878,22,1.0,0.8
879,43,1.0,0.8
880,51,1.0,0.8
881,27,1.0,0.8
882,6,1.0,0.8
883,71,1.0,0.8
884,22,1.0,0.8
885,48,1.0,0.8
886,70,1.0,0.8
887,35,1.0,0.8
888,39,1.0,0.8
889,35,1.0,0.8
890,57,1.0,0.8
891,23,1.0,0.8
892,68,1.0,0.8
893,31,1.0,0.8
894,28,1.0,0.8
895,45,1.0,0.8
896,68,1.0,0.8
897,20,1.0,0.8
898,45,1.0,0.8
899,20,1.0,0.8
900,50,1.0,0.8
901,5,1.0,0.8
902,25,1.0,0.8
903,44,1.0,0.8
904,41,1.0,0.8
905,65,1.0,0.8
906,35,1.0,0.8
907,54,1.0,0.8
908,74,1.0,0.8
909,73,1.0,0.8
910,42,1.0,0.8
911,10,1.0,0.8
912,55,1.0,0.8
913,55,1.0,0.8
914,50,1.0,0.8
915,20,1.0,0.8
916,1,1.0,0.8
917,74,1.0,0.8
918,74,1.0,0.8
919,50,1.0,0.8
920,57,1.0,0.8
921,68,1.0,0.8
922,55,1.0,0.8
923,35,1.0,0.8
924,70,1.0,0.8
925,50,1.0,0.8
926,68,1.0,0.8
927,68,1.0,0.8
928,18,1.0,0.8
929,66,1.0,0.8
930,68,1.0,0.8
931,68,1.0,0.8
932,79,1.0,0.8
933,66,1.0,0.8
934,35,1.0,0.8
935,52,1.0,0.8
936,76,1.0,0.8
937,50,1.0,0.8
938,78,1.0,0.8
939,21,1.0,0.8
940,53,1.0,0.8
941,33,1.0,0.8
942,16,1.0,0.8
943,13,1.0,0.8
944,27,1.0,0.8
945,45,1.0,0.8
946,8,1.0,0.8
947,69,1.0,0.8
948,13,1.0,0.8
949,51,1.0,0.8
950,77,1.0,0.8
951,67,1.0,0.8
952,60,1.0,0.8
953,50,1.0,0.8
954,66,1.0,0.8
955,65,1.0,0.8
956,55,1.0,0.8
957,73,1.0,0.8
958,22,1.0,0.8
959,7,1.0,0.8
960,31,1.0,0.8
961,3,1.0,0.8
962,9,1.0,0.8
963,68,1.0,0.8
964,50,1.0,0.8
965,14,1.0,0.8
966,15,1.0,0.8
967,44,1.0,0.8
968,47,1.0,0.8
969,10,1.0,0.8
970,74,1.0,0.8
971,72,1.0,0.8
972,25,1.0,0.8
973,24,1.0,0.8
974,74,1.0,0.8
975,38,1.0,0.8
976,50,1.0,0.8
977,21,1.0,0.8
978,59,1.0,0.8
979,63,1.0,0.8
980,67,1.0,0.8
981,50,1.0,0.8
982,31,1.0,0.8
983,35,1.0,0.8
984,49,1.0,0.8
985,26,1.0,0.8
986,16,1.0,0.8
987,50,1.0,0.8
988,47,1.0,0.8
989,35,1.0,0.8
990,70,1.0,0.8
991,61,1.0,0.8
992,19,1.0,0.8
993,1,1.0,0.8
994,42,1.0,0.8
995,83,1.0,0.8
996,30,1.0,0.8
997,16,1.0,0.8
998,37,1.0,0.8
999,75,1.0,0.8
1000,60,1.0,0.8
1001,70,1.0,0.8
1002,4,1.0,0.8
1003,4,1.0,0.8
1004,14,1.0,0.8
0,50,1.0,0.45
1,50,1.0,0.45
2,46,1.0,0.45
3,46,1.0,0.45
4,46,1.0,0.45
5,54,1.0,0.45
6,46,1.0,0.45
7,39,1.0,0.45
8,39,1.0,0.45
9,39,1.0,0.45
10,54,1.0,0.45
11,39,1.0,0.45
12,39,1.0,0.45
13,54,1.0,0.45
14,52,1.0,0.45
15,47,1.0,0.45
16,54,1.0,0.45
17,54,1.0,0.45
18,50,1.0,0.45
19,39,1.0,0.45
20,54,1.0,0.45
21,54,1.0,0.45
22,48,1.0,0.45
23,48,1.0,0.45
24,48,1.0,0.45
25,48,1.0,0.45
26,48,1.0,0.45
27,48,1.0,0.45
28,54,1.0,0.45
29,48,1.0,0.45
30,48,1.0,0.45
31,48,1.0,0.45
32,48,1.0,0.45
33,48,1.0,0.45
34,48,1.0,0.45
35,48,1.0,0.45
36,48,1.0,0.45
37,48,1.0,0.45
38,48,1.0,0.45
39,48,1.0,0.45
40,48,1.0,0.45
41,54,1.0,0.45
42,54,1.0,0.45
43,39,1.0,0.45
44,39,1.0,0.45
45,47,1.0,0.45
46,54,1.0,0.45
47,48,1.0,0.45
48,48,1.0,0.45
49,51,1.0,0.45
50,51,1.0,0.45
51,52,1.0,0.45
52,43,1.0,0.45
53,52,1.0,0.45
54,46,1.0,0.45
55,46,1.0,0.45
56,46,1.0,0.45
57,46,1.0,0.45
58,46,1.0,0.45
59,46,1.0,0.45
60,43,1.0,0.45
61,43,1.0,0.45
62,54,1.0,0.45
63,46,1.0,0.45
64,54,1.0,0.45
65,52,1.0,0.45
66,46,1.0,0.45
67,46,1.0,0.45
68,54,1.0,0.45
69,50,1.0,0.45
70,51,1.0,0.45
71,51,1.0,0.45
72,50,1.0,0.45
73,50,1.0,0.45
74,50,1.0,0.45
75,48,1.0,0.45
76,48,1.0,0.45
77,54,1.0,0.45
78,54,1.0,0.45
79,54,1.0,0.45
80,54,1.0,0.45
81,54,1.0,0.45
82,54,1.0,0.45
83,54,1.0,0.45
84,54,1.0,0.45
85,50,1.0,0.45
86,54,1.0,0.45
87,54,1.0,0.45
88,46,1.0,0.45
89,46,1.0,0.45
90,46,1.0,0.45
91,46,1.0,0.45
92,54,1.0,0.45
93,54,1.0,0.45
94,52,1.0,0.45
95,52,1.0,0.45
96,54,1.0,0.45
97,47,1.0,0.45
98,47,1.0,0.45
99,47,1.0,0.45
100,47,1.0,0.45
101,47,1.0,0.45
102,46,1.0,0.45
103,43,1.0,0.45
104,43,1.0,0.45
105,54,1.0,0.45
106,54,1.0,0.45
107,54,1.0,0.45
108,54,1.0,0.45
109,48,1.0,0.45
110,48,1.0,0.45
111,46,1.0,0.45
112,46,1.0,0.45
113,48,1.0,0.45
114,54,1.0,0.45
115,54,1.0,0.45
116,48,1.0,0.45
117,51,1.0,0.45
118,50,1.0,0.45
119,48,1.0,0.45
120,43,1.0,0.45
121,54,1.0,0.45
122,43,1.0,0.45
123,48,1.0,0.45
124,47,1.0,0.45
125,47,1.0,0.45
126,46,1.0,0.45
127,50,1.0,0.45
128,54,1.0,0.45
129,54,1.0,0.45
130,52,1.0,0.45
131,46,1.0,0.45
132,46,1.0,0.45
133,54,1.0,0.45
134,48,1.0,0.45
135,48,1.0,0.45
136,48,1.0,0.45
137,46,1.0,0.45
138,46,1.0,0.45
139,47,1.0,0.45
140,47,1.0,0.45
141,39,1.0,0.45
142,54,1.0,0.45
143,54,1.0,0.45
144,51,1.0,0.45
145,54,1.0,0.45
146,50,1.0,0.45
147,54,1.0,0.45
148,43,1.0,0.45
149,43,1.0,0.45
150,43,1.0,0.45
151,48,1.0,0.45
152,54,1.0,0.45
153,54,1.0,0.45
154,54,1.0,0.45
155,54,1.0,0.45
156,43,1.0,0.45
157,43,1.0,0.45
158,46,1.0,0.45
159,46,1.0,0.45
160,54,1.0,0.45
161,39,1.0,0.45
162,54,1.0,0.45
163,54,1.0,0.45
164,47,1.0,0.45
165,48,1.0,0.45
166,54,1.0,0.45
167,52,1.0,0.45
168,52,1.0,0.45
169,54,1.0,0.45
170,54,1.0,0.45
171,48,1.0,0.45
172,54,1.0,0.45
173,54,1.0,0.45
174,46,1.0,0.45
175,46,1.0,0.45
176,52,1.0,0.45
177,43,1.0,0.45
178,52,1.0,0.45
179,43,1.0,0.45
180,52,1.0,0.45
181,43,1.0,0.45
182,43,1.0,0.45
183,54,1.0,0.45
184,54,1.0,0.45
185,47,1.0,0.45
186,54,1.0,0.45
187,54,1.0,0.45
188,54,1.0,0.45
189,50,1.0,0.45
190,54,1.0,0.45
